carat,cut,color,clarity,x,y,z,price,cut/wt,color/wt,clarity/wt
0.54,3,3,4,5.25,5.2,3.28,7.391,5.555555555555555,5.555555555555555,7.4074074074074066
0.53,3,1,2,5.16,5.13,3.24,7.14,5.660377358490566,1.8867924528301885,3.773584905660377
0.34,3,2,4,4.54,4.48,2.78,6.781,8.823529411764705,5.88235294117647,11.76470588235294
1.02,4,3,4,6.41,6.35,4.02,8.649,3.9215686274509802,2.941176470588235,3.9215686274509802
0.27,3,3,8,4.13,4.16,2.61,6.633,11.11111111111111,11.11111111111111,29.629629629629626
0.3,6,2,3,4.26,4.22,2.69,6.495,20.0,6.666666666666667,10.0
1.57,3,6,3,7.41,7.45,4.61,9.115,1.910828025477707,3.821656050955414,1.910828025477707
0.72,6,1,3,5.69,5.72,3.6,7.909,8.333333333333334,1.3888888888888888,4.166666666666667
0.4,6,1,3,4.68,4.74,2.92,6.603,15.0,2.5,7.5
2.51,2,6,2,8.51,8.48,5.41,9.562,0.7968127490039841,2.3904382470119523,0.7968127490039841
0.39,6,6,5,4.68,4.61,2.93,6.825,15.384615384615383,15.384615384615383,12.82051282051282
1.0,2,2,4,6.38,6.35,3.95,8.551,2.0,2.0,4.0
1.2,2,6,5,6.6,6.65,4.29,8.631,1.6666666666666667,5.0,4.166666666666667
0.31,3,2,4,4.35,4.34,2.7,6.848,9.67741935483871,6.451612903225807,12.903225806451614
2.03,3,5,2,8.14,8.1,5.03,9.34,1.4778325123152711,2.4630541871921183,0.9852216748768474
0.71,2,1,4,5.8,5.88,3.46,7.927,2.8169014084507045,1.4084507042253522,5.633802816901409
0.32,3,3,4,4.41,4.45,2.7,6.413,9.375,9.375,12.5
1.51,3,3,4,7.31,7.35,4.56,9.521,1.9867549668874172,1.9867549668874172,2.6490066225165565
0.58,3,1,3,5.33,5.38,3.3,7.4,5.172413793103448,1.7241379310344829,5.172413793103448
0.41,3,1,5,4.79,4.76,2.96,7.05,7.317073170731708,2.4390243902439024,12.195121951219512
0.56,3,1,5,5.29,5.32,3.25,7.565,5.357142857142857,1.7857142857142856,8.928571428571427
0.4,6,4,7,4.69,4.78,2.87,6.916,15.0,10.0,17.5
0.5,4,4,5,5.07,5.11,3.18,7.393,8.0,8.0,10.0
1.62,3,3,3,7.5,7.44,4.68,9.459,1.8518518518518516,1.8518518518518516,1.8518518518518516
0.35,6,1,3,4.49,4.52,2.79,6.42,17.142857142857142,2.857142857142857,8.571428571428571
0.36,2,1,3,4.49,4.54,2.85,6.447,5.555555555555555,2.7777777777777777,8.333333333333334
0.66,4,3,5,5.67,5.64,3.44,7.77,6.0606060606060606,4.545454545454545,7.575757575757575
2.27,3,4,3,8.46,8.42,5.16,9.817,1.3215859030837005,1.7621145374449338,1.3215859030837005
0.43,6,3,3,4.79,4.84,3.03,6.675,13.953488372093023,6.976744186046512,6.976744186046512
0.51,4,4,5,5.12,5.19,3.15,7.412,7.8431372549019605,7.8431372549019605,9.803921568627452
0.41,3,4,4,4.79,4.75,2.99,6.967,7.317073170731708,9.75609756097561,9.75609756097561
0.3,3,3,4,4.32,4.31,2.67,6.654,10.0,10.0,13.333333333333334
0.5,3,4,6,5.1,5.13,3.13,7.516,6.0,8.0,12.0
0.41,3,6,4,4.81,4.83,2.96,6.438,7.317073170731708,14.634146341463415,9.75609756097561
1.0,6,2,5,6.44,6.49,3.88,8.893,6.0,2.0,5.0
1.01,4,3,3,6.56,6.5,3.86,8.515,3.9603960396039604,2.9702970297029703,2.9702970297029703
1.01,2,1,3,6.32,6.36,4.04,8.543,1.9801980198019802,0.9900990099009901,2.9702970297029703
0.7,6,6,3,5.61,5.66,3.55,7.672,8.571428571428571,8.571428571428571,4.285714285714286
0.51,3,1,2,5.09,5.12,3.2,7.071,5.88235294117647,1.9607843137254901,3.9215686274509802
0.4,2,6,3,4.7,4.66,2.99,6.64,5.0,15.0,7.5
0.71,4,3,4,5.69,5.64,3.56,7.938,5.633802816901409,4.225352112676057,5.633802816901409
0.53,2,1,2,5.16,5.18,3.28,7.04,3.773584905660377,1.8867924528301885,3.773584905660377
0.37,3,1,4,4.59,4.62,2.83,6.698,8.108108108108109,2.7027027027027026,10.81081081081081
1.01,2,6,5,6.35,6.27,4.05,8.156,1.9801980198019802,5.9405940594059405,4.9504950495049505
0.54,3,3,4,5.32,5.26,3.19,7.488,5.555555555555555,5.555555555555555,7.4074074074074066
0.52,3,1,4,5.17,5.21,3.18,7.391,5.769230769230769,1.923076923076923,7.692307692307692
1.25,6,6,2,6.93,6.98,4.24,8.507,4.8,4.8,1.6
0.42,4,3,6,4.78,4.82,2.96,7.041,9.523809523809524,7.142857142857143,14.285714285714286
0.5,4,3,7,5.15,5.13,3.14,7.641,8.0,6.0,14.0
0.57,2,4,3,5.29,5.32,3.36,7.218,3.5087719298245617,7.017543859649123,5.2631578947368425
1.54,4,2,2,7.51,7.44,4.48,9.192,2.5974025974025974,1.2987012987012987,1.2987012987012987
0.32,4,4,6,4.4,4.37,2.7,6.842,12.5,12.5,18.75
0.41,3,4,4,4.81,4.85,2.89,6.718,7.317073170731708,9.75609756097561,9.75609756097561
1.21,4,7,5,6.99,6.9,4.13,8.623,3.3057851239669422,5.785123966942149,4.132231404958678
0.3,1,3,3,4.27,4.25,2.75,6.395,3.3333333333333335,10.0,10.0
1.0,3,1,2,6.32,6.3,3.97,8.146,3.0,1.0,2.0
0.53,4,3,3,5.19,5.17,3.18,7.188,7.547169811320754,5.660377358490566,5.660377358490566
1.01,4,6,2,6.34,6.31,3.98,8.149,3.9603960396039604,5.9405940594059405,1.9801980198019802
1.66,3,7,2,7.68,7.65,4.66,8.76,1.8072289156626506,4.216867469879518,1.2048192771084338
1.5,2,5,2,7.15,7.2,4.56,8.922,1.3333333333333333,3.3333333333333335,1.3333333333333333
0.5,6,1,3,5.06,5.1,3.12,7.028,12.0,2.0,6.0
0.51,3,3,5,5.14,5.17,3.18,7.643,5.88235294117647,5.88235294117647,9.803921568627452
1.27,6,6,4,7.11,7.08,4.2,8.897,4.724409448818897,4.724409448818897,3.149606299212598
1.19,1,6,3,6.64,6.55,4.28,8.556,0.8403361344537815,5.042016806722689,2.5210084033613445
0.51,4,3,2,5.24,5.19,3.07,7.086,7.8431372549019605,5.88235294117647,3.9215686274509802
0.98,1,5,2,6.05,5.97,4.08,7.929,1.0204081632653061,5.1020408163265305,2.0408163265306123
0.73,6,2,2,5.8,5.86,3.52,7.902,8.219178082191782,2.73972602739726,2.73972602739726
0.28,6,5,5,4.22,4.24,2.61,6.061,21.428571428571427,17.857142857142854,17.857142857142854
1.7,4,3,3,7.61,7.56,4.73,9.59,2.3529411764705883,1.7647058823529411,1.7647058823529411
2.01,3,6,3,8.27,8.2,4.93,9.748,1.492537313432836,2.985074626865672,1.492537313432836
0.33,3,4,7,4.47,4.45,2.75,7.016,9.09090909090909,12.121212121212121,21.21212121212121
1.02,4,5,3,6.47,6.43,4.01,8.183,3.9215686274509802,4.901960784313726,2.941176470588235
1.05,3,2,2,6.58,6.65,3.98,8.503,2.857142857142857,1.9047619047619047,1.9047619047619047
0.23,6,3,6,3.9,3.95,2.47,6.225,26.08695652173913,13.043478260869565,26.08695652173913
0.71,2,4,4,5.81,5.84,3.43,7.882,2.8169014084507045,5.633802816901409,5.633802816901409
0.92,6,5,2,6.14,6.16,3.86,8.137,6.521739130434782,5.434782608695652,2.1739130434782608
1.02,3,5,2,6.47,6.51,4.01,8.345,2.941176470588235,4.901960784313726,1.9607843137254901
0.73,3,1,4,5.75,5.79,3.6,8.071,4.109589041095891,1.36986301369863,5.47945205479452
1.22,3,7,5,6.85,6.89,4.18,8.613,2.459016393442623,5.737704918032787,4.098360655737705
0.59,3,1,3,5.38,5.44,3.31,7.49,5.084745762711865,1.6949152542372883,5.084745762711865
1.2,6,3,5,6.64,6.71,4.18,9.103,5.0,2.5,4.166666666666667
0.34,3,4,6,4.46,4.48,2.77,6.6,8.823529411764705,11.76470588235294,17.64705882352941
0.3,3,6,4,4.28,4.29,2.67,6.009,10.0,20.0,13.333333333333334
1.51,4,4,5,7.45,7.48,4.49,9.573,2.6490066225165565,2.6490066225165565,3.3112582781456954
0.34,3,4,4,4.56,4.58,2.79,6.443,8.823529411764705,11.76470588235294,11.76470588235294
1.09,3,2,2,6.59,6.56,4.08,8.568,2.7522935779816513,1.8348623853211008,1.8348623853211008
1.01,3,3,3,6.45,6.48,3.99,8.688,2.9702970297029703,2.9702970297029703,2.9702970297029703
0.53,3,2,3,5.19,5.24,3.19,7.37,5.660377358490566,3.773584905660377,5.660377358490566
0.51,3,3,2,5.14,5.18,3.17,7.159,5.88235294117647,5.88235294117647,3.9215686274509802
0.32,3,5,4,4.41,4.45,2.72,6.28,9.375,15.625,12.5
2.02,6,2,2,7.99,8.06,5.0,9.756,2.9702970297029703,0.9900990099009901,0.9900990099009901
0.9,2,1,3,6.05,6.08,3.87,8.129,2.2222222222222223,1.1111111111111112,3.333333333333333
0.31,3,5,7,4.4,4.43,2.71,6.532,9.67741935483871,16.129032258064516,22.580645161290324
1.2,6,5,2,6.88,6.94,4.16,8.596,5.0,4.166666666666667,1.6666666666666667
0.79,1,4,3,5.52,5.13,3.35,7.767,1.2658227848101264,5.063291139240506,3.7974683544303796
0.27,6,1,5,4.18,4.21,2.59,6.25,22.22222222222222,3.7037037037037033,18.51851851851852
1.18,4,4,6,6.79,6.84,4.16,8.972,3.3898305084745766,3.3898305084745766,5.084745762711865
0.44,3,3,2,4.9,4.92,3.03,6.485,6.818181818181818,6.818181818181818,4.545454545454546
0.52,6,2,6,5.28,5.35,3.18,7.794,11.538461538461538,3.846153846153846,11.538461538461538
0.51,4,2,4,5.19,5.16,3.13,7.54,7.8431372549019605,3.9215686274509802,7.8431372549019605
1.24,4,3,5,7.16,7.02,4.11,9.203,3.2258064516129035,2.4193548387096775,4.032258064516129
0.33,3,6,5,4.44,4.47,2.75,6.351,9.09090909090909,18.18181818181818,15.15151515151515
0.5,3,5,3,5.1,5.12,3.16,6.942,6.0,10.0,6.0
0.4,3,2,4,4.77,4.75,2.92,6.957,7.5,5.0,10.0
0.75,3,4,6,5.78,5.82,3.61,8.263,4.0,5.333333333333333,8.0
1.68,6,3,4,7.63,7.7,4.68,9.636,3.5714285714285716,1.7857142857142858,2.380952380952381
0.27,1,1,5,3.99,4.02,2.66,5.916,3.7037037037037033,3.7037037037037033,18.51851851851852
0.76,3,3,5,5.87,5.91,3.63,8.145,3.9473684210526314,3.9473684210526314,6.578947368421052
1.58,3,1,3,7.5,7.55,4.59,9.506,1.8987341772151898,0.6329113924050632,1.8987341772151898
0.53,3,5,7,5.22,5.25,3.2,7.675,5.660377358490566,9.433962264150942,13.20754716981132
1.18,3,6,6,6.7,6.79,4.23,8.807,2.5423728813559325,5.084745762711865,5.084745762711865
0.9,1,2,2,5.98,5.93,3.91,8.072,1.1111111111111112,2.2222222222222223,2.2222222222222223
0.32,3,6,4,4.43,4.38,2.7,6.356,9.375,18.75,12.5
0.42,3,5,2,4.83,4.85,3.0,6.438,7.142857142857143,11.904761904761905,4.761904761904762
0.7,4,4,3,5.68,5.59,3.48,7.689,5.714285714285714,5.714285714285714,4.285714285714286
0.41,3,4,4,4.71,4.74,2.94,6.718,7.317073170731708,9.75609756097561,9.75609756097561
0.77,4,1,3,5.86,5.9,3.63,8.002,5.194805194805195,1.2987012987012987,3.896103896103896
0.24,6,2,5,3.96,3.99,2.5,6.038,25.0,8.333333333333334,20.833333333333336
0.26,6,6,6,4.09,4.12,2.57,6.057,23.076923076923077,23.076923076923077,23.076923076923077
0.9,6,1,3,6.09,6.12,3.84,8.363,6.666666666666666,1.1111111111111112,3.333333333333333
1.5,4,4,2,7.34,7.28,4.54,8.868,2.6666666666666665,2.6666666666666665,1.3333333333333333
0.71,2,1,3,5.66,5.72,3.63,7.866,2.8169014084507045,1.4084507042253522,4.225352112676057
1.0,4,5,3,6.4,6.35,3.94,8.331,4.0,5.0,3.0
0.25,3,4,6,4.02,4.05,2.5,6.263,12.0,16.0,24.0
0.51,3,2,3,5.12,5.09,3.21,7.361,5.88235294117647,3.9215686274509802,5.88235294117647
0.57,3,4,3,5.34,5.35,3.33,7.273,5.2631578947368425,7.017543859649123,5.2631578947368425
0.4,6,4,8,4.76,4.79,2.93,7.114,15.0,10.0,20.0
0.37,6,3,3,4.56,4.6,2.86,6.423,16.216216216216218,8.108108108108109,8.108108108108109
0.31,3,4,6,4.31,4.35,2.7,6.561,9.67741935483871,12.903225806451614,19.35483870967742
0.81,3,6,2,5.92,6.0,3.68,7.777,3.7037037037037033,7.4074074074074066,2.4691358024691357
1.2,6,4,3,6.7,6.75,4.24,8.632,5.0,3.3333333333333335,2.5
0.9,2,6,8,6.07,6.02,3.85,8.208,2.2222222222222223,6.666666666666666,8.88888888888889
1.12,3,4,1,6.73,6.8,4.08,8.262,2.6785714285714284,3.571428571428571,0.8928571428571428
1.02,4,3,2,6.53,6.49,3.93,8.352,3.9215686274509802,2.941176470588235,1.9607843137254901
0.51,6,1,2,5.19,5.22,3.14,7.001,11.76470588235294,1.9607843137254901,3.9215686274509802
0.6,3,1,5,5.44,5.47,3.33,7.683,5.0,1.6666666666666667,8.333333333333334
0.78,6,5,2,5.83,5.87,3.68,7.662,7.692307692307692,6.41025641025641,2.564102564102564
0.41,6,7,8,4.75,4.7,3.0,6.967,14.634146341463415,17.073170731707318,19.51219512195122
1.0,4,4,2,6.39,6.43,3.96,8.371,4.0,4.0,2.0
1.05,3,4,8,6.52,6.48,4.06,9.106,2.857142857142857,3.8095238095238093,7.619047619047619
0.66,6,1,4,5.47,5.55,3.48,7.801,9.09090909090909,1.5151515151515151,6.0606060606060606
2.1,4,7,3,8.15,8.09,5.11,9.542,1.9047619047619047,3.333333333333333,1.4285714285714286
0.76,4,2,3,5.84,5.82,3.59,7.987,5.2631578947368425,2.6315789473684212,3.9473684210526314
0.25,3,3,5,4.07,4.09,2.52,6.078,12.0,12.0,20.0
1.0,6,4,3,6.56,6.58,3.85,8.347,6.0,4.0,3.0
0.91,4,4,3,6.21,6.18,3.83,8.288,4.395604395604395,4.395604395604395,3.2967032967032965
1.12,4,4,3,6.79,6.76,4.05,8.581,3.571428571428571,3.571428571428571,2.6785714285714284
0.9,4,6,4,6.12,6.02,3.81,8.085,4.444444444444445,6.666666666666666,4.444444444444445
0.51,3,1,4,5.13,5.18,3.18,7.412,5.88235294117647,1.9607843137254901,7.8431372549019605
0.31,4,3,8,4.39,4.36,2.71,6.884,12.903225806451614,9.67741935483871,25.806451612903228
1.01,1,2,2,6.33,6.19,4.09,8.344,0.9900990099009901,1.9801980198019802,1.9801980198019802
1.5,2,5,2,7.21,7.14,4.58,8.597,1.3333333333333333,3.3333333333333335,1.3333333333333333
0.91,2,4,5,6.11,6.03,3.86,8.345,2.1978021978021975,4.395604395604395,5.4945054945054945
0.77,2,4,2,5.84,5.78,3.71,7.844,2.5974025974025974,5.194805194805195,2.5974025974025974
0.4,2,2,6,4.74,4.8,2.87,7.034,5.0,5.0,15.0
0.6,6,1,5,5.5,5.56,3.32,7.728,10.0,1.6666666666666667,8.333333333333334
0.54,4,5,5,5.22,5.19,3.26,7.45,7.4074074074074066,9.25925925925926,9.25925925925926
0.7,4,4,1,5.8,5.63,3.52,7.037,5.714285714285714,5.714285714285714,1.4285714285714286
1.01,2,6,4,6.29,6.26,4.01,8.342,1.9801980198019802,5.9405940594059405,3.9603960396039604
0.51,3,1,5,5.1,5.07,3.2,7.638,5.88235294117647,1.9607843137254901,9.803921568627452
0.33,4,2,2,4.46,4.43,2.7,6.447,12.121212121212121,6.0606060606060606,6.0606060606060606
0.4,3,6,4,4.73,4.76,2.96,6.503,7.5,15.0,10.0
1.51,3,7,4,7.36,7.3,4.48,8.991,1.9867549668874172,4.635761589403973,2.6490066225165565
1.72,4,5,4,7.74,7.67,4.77,9.482,2.3255813953488373,2.9069767441860463,2.3255813953488373
0.72,3,6,7,5.77,5.75,3.53,7.893,4.166666666666667,8.333333333333334,9.722222222222223
0.41,3,4,8,4.8,4.81,2.98,7.262,7.317073170731708,9.75609756097561,19.51219512195122
1.0,4,3,3,6.34,6.24,3.97,8.351,4.0,3.0,3.0
1.16,4,5,3,6.84,6.76,4.16,8.622,3.4482758620689657,4.310344827586207,2.586206896551724
0.7,1,4,6,5.58,5.48,3.61,7.905,1.4285714285714286,5.714285714285714,8.571428571428571
0.71,6,6,7,5.65,5.69,3.59,7.847,8.450704225352114,8.450704225352114,9.859154929577466
0.41,3,4,2,4.78,4.81,2.96,6.498,7.317073170731708,9.75609756097561,4.878048780487805
0.56,6,5,3,5.27,5.23,3.32,7.159,10.714285714285714,8.928571428571427,5.357142857142857
0.73,3,2,3,5.8,5.76,3.57,8.067,4.109589041095891,2.73972602739726,4.109589041095891
0.65,6,6,6,5.52,5.59,3.4,7.511,9.23076923076923,9.23076923076923,9.23076923076923
1.55,6,4,4,7.36,7.31,4.63,9.368,3.8709677419354835,2.5806451612903225,2.5806451612903225
0.6,6,6,4,5.46,5.49,3.32,7.246,10.0,10.0,6.666666666666667
0.5,4,1,4,5.12,5.06,3.12,7.465,8.0,2.0,8.0
0.92,6,2,3,6.27,6.39,3.84,8.355,6.521739130434782,2.1739130434782608,3.260869565217391
0.9,6,4,4,6.13,6.16,3.78,8.386,6.666666666666666,4.444444444444445,4.444444444444445
1.01,4,1,3,6.41,6.35,4.01,8.63,3.9603960396039604,0.9900990099009901,2.9702970297029703
0.55,3,5,3,5.3,5.33,3.23,7.368,5.454545454545454,9.09090909090909,5.454545454545454
0.9,6,3,3,6.17,6.12,3.88,8.319,6.666666666666666,3.333333333333333,3.333333333333333
0.37,4,4,4,4.63,4.58,2.82,6.725,10.81081081081081,10.81081081081081,10.81081081081081
0.91,6,5,4,6.35,6.47,3.74,8.341,6.593406593406593,5.4945054945054945,4.395604395604395
0.5,6,3,6,5.09,5.12,3.16,7.602,12.0,6.0,12.0
0.71,3,4,3,5.73,5.76,3.55,8.009,4.225352112676057,5.633802816901409,4.225352112676057
0.71,3,3,5,5.76,5.78,3.53,8.155,4.225352112676057,4.225352112676057,7.042253521126761
0.27,6,1,6,4.16,4.19,2.48,6.34,22.22222222222222,3.7037037037037033,22.22222222222222
0.9,6,4,2,6.19,6.23,3.72,8.183,6.666666666666666,4.444444444444445,2.2222222222222223
0.5,3,5,8,5.1,5.13,3.19,7.52,6.0,10.0,16.0
2.51,3,6,2,8.87,8.79,5.15,9.8,1.1952191235059761,2.3904382470119523,0.7968127490039841
0.56,3,4,8,5.3,5.34,3.31,7.75,5.357142857142857,7.142857142857142,14.285714285714285
0.32,3,6,4,4.36,4.41,2.72,6.107,9.375,18.75,12.5
0.58,3,5,5,5.33,5.36,3.33,7.475,5.172413793103448,8.620689655172415,8.620689655172415
1.51,1,1,3,7.15,7.1,4.79,8.918,0.6622516556291391,0.6622516556291391,1.9867549668874172
0.27,6,2,6,4.04,4.1,2.63,6.354,22.22222222222222,7.4074074074074066,22.22222222222222
0.4,3,3,8,4.69,4.71,2.93,7.164,7.5,7.5,20.0
0.42,4,1,5,4.88,4.86,2.9,7.074,9.523809523809524,2.380952380952381,11.904761904761905
1.01,6,3,2,6.42,6.46,3.93,8.531,5.9405940594059405,2.9702970297029703,1.9801980198019802
0.31,4,6,6,4.4,4.38,2.71,6.548,12.903225806451614,19.35483870967742,19.35483870967742
0.52,6,4,5,5.19,5.16,3.2,7.366,11.538461538461538,7.692307692307692,9.615384615384615
0.53,6,4,6,5.24,5.29,3.19,7.452,11.320754716981131,7.547169811320754,11.320754716981131
1.79,3,5,2,7.77,7.81,4.79,9.362,1.675977653631285,2.793296089385475,1.1173184357541899
1.01,2,3,2,6.36,6.31,4.04,8.188,1.9801980198019802,2.9702970297029703,1.9801980198019802
0.5,3,1,4,5.09,5.07,3.16,7.465,6.0,2.0,8.0
1.01,2,2,3,6.3,6.34,3.9,8.602,1.9801980198019802,1.9801980198019802,2.9702970297029703
0.83,4,2,2,6.01,5.98,3.76,8.032,4.819277108433735,2.4096385542168677,2.4096385542168677
0.3,4,3,5,4.39,4.31,2.6,6.683,13.333333333333334,10.0,16.666666666666668
0.91,4,4,3,6.18,6.21,3.83,8.305,4.395604395604395,4.395604395604395,3.2967032967032965
0.56,3,3,4,5.32,5.28,3.3,7.455,5.357142857142857,5.357142857142857,7.142857142857142
0.31,3,3,8,4.37,4.33,2.69,6.953,9.67741935483871,9.67741935483871,25.806451612903228
1.58,4,7,3,7.61,7.57,4.54,8.943,2.531645569620253,4.430379746835443,1.8987341772151898
0.66,3,2,6,5.64,5.57,3.45,8.023,4.545454545454545,3.0303030303030303,9.09090909090909
1.0,4,4,6,6.43,6.38,4.02,8.967,4.0,4.0,6.0
0.55,3,1,3,5.24,5.28,3.25,7.383,5.454545454545454,1.8181818181818181,5.454545454545454
1.0,1,4,3,6.24,6.16,4.07,7.994,1.0,4.0,3.0
0.24,6,3,5,3.95,3.96,2.47,6.038,25.0,12.5,20.833333333333336
1.25,3,5,3,6.86,6.9,4.28,8.804,2.4,4.0,2.4
0.3,4,7,5,4.28,4.31,2.69,5.976,13.333333333333334,23.333333333333336,16.666666666666668
0.5,4,4,6,5.1,5.13,3.15,7.516,8.0,8.0,12.0
0.7,4,2,5,5.63,5.6,3.46,8.08,5.714285714285714,2.857142857142857,7.142857142857143
0.33,3,4,7,4.48,4.45,2.77,7.016,9.09090909090909,12.121212121212121,21.21212121212121
0.9,6,4,4,6.08,6.12,3.89,8.389,6.666666666666666,4.444444444444445,4.444444444444445
0.71,6,3,4,5.65,5.69,3.59,8.054,8.450704225352114,4.225352112676057,5.633802816901409
1.01,3,4,8,6.47,6.5,3.94,9.09,2.9702970297029703,3.9603960396039604,7.920792079207921
0.59,2,6,2,5.3,5.25,3.37,7.073,3.3898305084745766,10.16949152542373,3.3898305084745766
1.07,3,6,5,6.61,6.62,4.1,8.589,2.803738317757009,5.607476635514018,4.672897196261682
1.01,3,4,6,6.51,6.55,3.98,8.991,2.9702970297029703,3.9603960396039604,5.9405940594059405
1.05,3,3,3,6.51,6.54,4.03,8.461,2.857142857142857,2.857142857142857,2.857142857142857
2.05,4,5,4,8.19,8.14,5.05,9.816,1.9512195121951221,2.439024390243903,1.9512195121951221
0.36,3,4,5,4.6,4.64,2.83,6.615,8.333333333333334,11.11111111111111,13.88888888888889
0.8,6,3,5,5.84,5.89,3.74,8.19,7.5,3.75,6.25
0.24,6,1,6,4.07,4.1,2.45,6.314,25.0,4.166666666666667,25.0
0.35,4,5,5,4.54,4.57,2.79,6.42,11.428571428571429,14.285714285714286,14.285714285714286
1.01,6,4,3,6.49,6.52,3.94,8.5,5.9405940594059405,3.9603960396039604,2.9702970297029703
1.11,3,4,4,6.62,6.65,4.12,8.919,2.7027027027027026,3.603603603603603,3.603603603603603
1.2,6,6,2,6.88,6.95,4.17,8.415,5.0,5.0,1.6666666666666667
1.04,6,7,2,6.35,6.39,4.03,8.275,5.769230769230769,6.730769230769231,1.923076923076923
2.07,3,6,4,8.23,8.28,4.98,9.744,1.4492753623188408,2.8985507246376816,1.9323671497584543
1.51,6,6,3,7.19,7.24,4.58,9.014,3.9735099337748343,3.9735099337748343,1.9867549668874172
0.55,4,3,5,5.32,5.29,3.2,7.513,7.2727272727272725,5.454545454545454,9.09090909090909
0.3,1,1,5,4.26,4.2,2.73,6.683,3.3333333333333335,3.3333333333333335,16.666666666666668
1.04,4,5,2,6.5,6.52,4.04,8.251,3.846153846153846,4.8076923076923075,1.923076923076923
0.9,6,4,2,6.3,6.36,3.75,8.103,6.666666666666666,4.444444444444445,2.2222222222222223
1.53,3,7,3,7.35,7.37,4.58,8.952,1.9607843137254901,4.57516339869281,1.9607843137254901
1.28,3,4,1,6.93,6.96,4.28,8.396,2.34375,3.125,0.78125
1.0,3,1,2,6.37,6.41,3.96,8.439,3.0,1.0,2.0
0.33,4,4,5,4.45,4.42,2.72,6.75,12.121212121212121,12.121212121212121,15.15151515151515
0.55,3,6,3,5.29,5.31,3.27,7.034,5.454545454545454,10.909090909090908,5.454545454545454
0.72,6,3,4,5.66,5.69,3.61,7.933,8.333333333333334,4.166666666666667,5.555555555555555
1.03,3,4,4,6.51,6.54,3.99,8.952,2.912621359223301,3.883495145631068,3.883495145631068
0.31,3,4,8,4.36,4.4,2.69,6.792,9.67741935483871,12.903225806451614,25.806451612903228
1.83,1,7,1,7.34,7.28,5.12,8.534,0.5464480874316939,3.8251366120218577,0.5464480874316939
1.01,4,2,2,6.43,6.4,3.99,8.449,3.9603960396039604,1.9801980198019802,1.9801980198019802
1.04,3,5,5,6.5,6.52,4.07,8.759,2.8846153846153846,4.8076923076923075,4.8076923076923075
0.43,3,5,5,4.87,4.9,2.99,7.192,6.976744186046512,11.627906976744185,11.627906976744185
0.37,4,4,4,4.72,4.66,2.8,6.85,10.81081081081081,10.81081081081081,10.81081081081081
0.32,3,1,4,4.42,4.4,2.74,6.802,9.375,3.125,12.5
0.4,6,3,7,4.71,4.75,2.93,7.013,15.0,7.5,17.5
0.93,6,5,2,6.25,6.31,3.89,8.147,6.451612903225806,5.376344086021505,2.150537634408602
1.42,4,4,5,7.29,7.24,4.48,9.381,2.8169014084507045,2.8169014084507045,3.5211267605633805
0.7,4,6,7,5.65,5.69,3.47,7.829,5.714285714285714,8.571428571428571,10.0
1.01,6,1,3,6.35,6.43,4.02,8.612,5.9405940594059405,0.9900990099009901,2.9702970297029703
1.23,4,4,6,6.95,6.98,4.15,9.084,3.252032520325203,3.252032520325203,4.878048780487805
0.65,4,3,3,5.5,5.56,3.39,7.466,6.153846153846153,4.615384615384615,4.615384615384615
1.0,4,5,4,6.45,6.4,3.95,8.517,4.0,5.0,4.0
0.31,3,3,8,4.36,4.38,2.71,6.818,9.67741935483871,9.67741935483871,25.806451612903228
1.04,4,1,7,6.41,6.46,4.02,9.245,3.846153846153846,0.9615384615384615,6.730769230769231
1.07,3,4,4,6.55,6.5,4.11,8.775,2.803738317757009,3.7383177570093458,3.7383177570093458
1.1,4,2,3,6.66,6.69,4.03,8.55,3.6363636363636362,1.8181818181818181,2.727272727272727
0.33,3,4,2,4.46,4.48,2.76,6.138,9.09090909090909,12.121212121212121,6.0606060606060606
2.01,2,5,4,8.29,8.35,4.81,9.829,0.9950248756218907,2.4875621890547266,1.9900497512437814
0.3,4,4,4,4.25,4.21,2.65,6.446,13.333333333333334,13.333333333333334,13.333333333333334
0.27,6,4,6,4.14,4.18,2.58,6.223,22.22222222222222,14.814814814814813,22.22222222222222
0.72,1,7,2,5.51,5.56,3.66,7.474,1.3888888888888888,9.722222222222223,2.7777777777777777
2.02,1,5,3,7.71,7.79,5.14,9.511,0.49504950495049505,2.4752475247524752,1.4851485148514851
0.5,2,3,3,5.18,5.21,3.01,7.043,4.0,6.0,6.0
0.32,3,3,4,4.36,4.37,2.71,6.534,9.375,9.375,12.5
0.72,4,5,7,5.75,5.78,3.54,8.051,5.555555555555555,6.944444444444445,9.722222222222223
0.31,4,1,4,4.36,4.34,2.63,6.771,12.903225806451614,3.2258064516129035,12.903225806451614
0.32,3,6,8,4.4,4.43,2.72,6.485,9.375,18.75,25.0
0.33,3,1,4,4.46,4.43,2.77,6.833,9.09090909090909,3.0303030303030303,12.121212121212121
0.55,6,3,3,5.22,5.24,3.3,7.221,10.909090909090908,5.454545454545454,5.454545454545454
0.38,4,6,3,4.68,4.65,2.81,6.615,10.526315789473685,15.789473684210526,7.894736842105263
0.53,3,1,6,5.12,5.18,3.22,7.719,5.660377358490566,1.8867924528301885,11.320754716981131
1.53,3,6,4,7.39,7.44,4.55,9.344,1.9607843137254901,3.9215686274509802,2.6143790849673203
